state,city,pollutant,value,year,month,day
Ohio,Cincinnati,CO,0.36,2013,4,106
Ohio,Cincinnati,NO2,26.0,2013,4,106
Ohio,Cincinnati,O3,0.04,2013,4,106
Ohio,Cincinnati,SO2,2.65,2013,4,106
Ohio,Cincinnati,CO,0.24,2013,4,107
Ohio,Cincinnati,NO2,18.0,2013,4,107
Ohio,Cincinnati,O3,0.038,2013,4,107
Ohio,Cincinnati,SO2,1.25,2013,4,107
Ohio,Cincinnati,CO,0.215,2013,4,108
Ohio,Cincinnati,NO2,12.0,2013,4,108
Ohio,Cincinnati,O3,0.05,2013,4,108
Ohio,Cincinnati,SO2,0.8999999999999999,2013,4,108
Ohio,Cincinnati,CO,0.205,2013,4,109
Ohio,Cincinnati,NO2,8.0,2013,4,109
Ohio,Cincinnati,O3,0.034,2013,4,109
Ohio,Cincinnati,SO2,0.55,2013,4,109
Ohio,Cincinnati,CO,0.23,2013,4,110
Ohio,Cincinnati,NO2,12.0,2013,4,110
Ohio,Cincinnati,O3,0.051,2013,4,110
Ohio,Cincinnati,SO2,6.35,2013,4,110
Ohio,Cincinnati,CO,0.21,2013,4,111
Ohio,Cincinnati,NO2,9.0,2013,4,111
Ohio,Cincinnati,O3,0.053,2013,4,111
Ohio,Cincinnati,SO2,2.9000000000000004,2013,4,111
Ohio,Cincinnati,CO,0.34,2013,4,112
Ohio,Cincinnati,NO2,28.0,2013,4,112
Ohio,Cincinnati,O3,0.053,2013,4,112
Ohio,Cincinnati,SO2,5.25,2013,4,112
Ohio,Cincinnati,CO,0.39,2013,4,113
Ohio,Cincinnati,NO2,32.0,2013,4,113
Ohio,Cincinnati,O3,0.048,2013,4,113
Ohio,Cincinnati,SO2,2.55,2013,4,113
Ohio,Cincinnati,CO,0.23,2013,4,114
Ohio,Cincinnati,NO2,20.0,2013,4,114
Ohio,Cincinnati,O3,0.040999999999999995,2013,4,114
Ohio,Cincinnati,SO2,4.75,2013,4,114
Ohio,Cincinnati,CO,0.375,2013,4,115
Ohio,Cincinnati,NO2,28.0,2013,4,115
Ohio,Cincinnati,O3,0.05,2013,4,115
Ohio,Cincinnati,SO2,4.7,2013,4,115
Ohio,Cincinnati,CO,0.445,2013,4,116
Ohio,Cincinnati,NO2,32.0,2013,4,116
Ohio,Cincinnati,O3,0.054000000000000006,2013,4,116
Ohio,Cincinnati,SO2,7.85,2013,4,116
Ohio,Cincinnati,CO,0.42,2013,4,117
Ohio,Cincinnati,NO2,30.0,2013,4,117
Ohio,Cincinnati,O3,0.046,2013,4,117
Ohio,Cincinnati,SO2,15.05,2013,4,117
Ohio,Cincinnati,CO,0.215,2013,4,118
Ohio,Cincinnati,NO2,11.0,2013,4,118
Ohio,Cincinnati,O3,0.037000000000000005,2013,4,118
Ohio,Cincinnati,SO2,1.0,2013,4,118
Ohio,Cincinnati,CO,0.37,2013,4,119
Ohio,Cincinnati,NO2,26.0,2013,4,119
Ohio,Cincinnati,O3,0.027999999999999997,2013,4,119
Ohio,Cincinnati,SO2,2.25,2013,4,119
Ohio,Cincinnati,CO,0.54,2013,4,120
Ohio,Cincinnati,NO2,32.0,2013,4,120
Ohio,Cincinnati,O3,0.05,2013,4,120
Ohio,Cincinnati,SO2,6.0,2013,4,120
Ohio,Cincinnati,CO,0.64,2013,5,121
Ohio,Cincinnati,NO2,33.0,2013,5,121
Ohio,Cincinnati,O3,0.055,2013,5,121
Ohio,Cincinnati,SO2,1.85,2013,5,121
Ohio,Cincinnati,CO,0.315,2013,5,122
Ohio,Cincinnati,NO2,23.0,2013,5,122
Ohio,Cincinnati,O3,0.043,2013,5,122
Ohio,Cincinnati,SO2,4.1,2013,5,122
Ohio,Cincinnati,CO,0.26,2013,5,123
Ohio,Cincinnati,NO2,13.0,2013,5,123
Ohio,Cincinnati,O3,0.039,2013,5,123
Ohio,Cincinnati,SO2,4.75,2013,5,123
Ohio,Cincinnati,CO,0.245,2013,5,124
Ohio,Cincinnati,NO2,17.0,2013,5,124
Ohio,Cincinnati,O3,0.051,2013,5,124
Ohio,Cincinnati,SO2,4.45,2013,5,124
Ohio,Cincinnati,CO,0.23,2013,5,125
Ohio,Cincinnati,NO2,12.0,2013,5,125
Ohio,Cincinnati,O3,0.032,2013,5,125
Ohio,Cincinnati,SO2,0.85,2013,5,125
Ohio,Cincinnati,CO,0.195,2013,5,126
Ohio,Cincinnati,NO2,9.0,2013,5,126
Ohio,Cincinnati,O3,0.032,2013,5,126
Ohio,Cincinnati,SO2,0.9,2013,5,126
Ohio,Cincinnati,CO,0.305,2013,5,127
Ohio,Cincinnati,NO2,25.0,2013,5,127
Ohio,Cincinnati,O3,0.038,2013,5,127
Ohio,Cincinnati,SO2,1.15,2013,5,127
Ohio,Cincinnati,CO,0.335,2013,5,128
Ohio,Cincinnati,NO2,31.0,2013,5,128
Ohio,Cincinnati,O3,0.045,2013,5,128
Ohio,Cincinnati,SO2,12.85,2013,5,128
Ohio,Cincinnati,CO,0.32,2013,5,129
Ohio,Cincinnati,NO2,22.0,2013,5,129
Ohio,Cincinnati,O3,0.059000000000000004,2013,5,129
Ohio,Cincinnati,SO2,9.65,2013,5,129
Ohio,Cincinnati,CO,0.31,2013,5,130
Ohio,Cincinnati,NO2,20.0,2013,5,130
Ohio,Cincinnati,O3,0.03,2013,5,130
Ohio,Cincinnati,SO2,1.15,2013,5,130
Ohio,Cincinnati,CO,0.215,2013,5,131
Ohio,Cincinnati,NO2,11.0,2013,5,131
Ohio,Cincinnati,O3,0.031,2013,5,131
Ohio,Cincinnati,SO2,1.9,2013,5,131
Ohio,Cincinnati,CO,0.215,2013,5,132
Ohio,Cincinnati,NO2,20.0,2013,5,132
Ohio,Cincinnati,O3,0.04,2013,5,132
Ohio,Cincinnati,SO2,0.95,2013,5,132
Ohio,Cincinnati,CO,0.415,2013,5,133
Ohio,Cincinnati,NO2,43.0,2013,5,133
Ohio,Cincinnati,O3,0.053,2013,5,133
Ohio,Cincinnati,SO2,10.3,2013,5,133
Ohio,Cincinnati,CO,0.31,2013,5,134
Ohio,Cincinnati,NO2,22.0,2013,5,134
Ohio,Cincinnati,O3,0.061,2013,5,134
Ohio,Cincinnati,SO2,3.25,2013,5,134
Ohio,Cincinnati,CO,0.28500000000000003,2013,5,135
Ohio,Cincinnati,NO2,17.0,2013,5,135
Ohio,Cincinnati,O3,0.07200000000000001,2013,5,135
Ohio,Cincinnati,SO2,3.3,2013,5,135
Ohio,Cincinnati,CO,0.375,2013,5,136
Ohio,Cincinnati,NO2,28.0,2013,5,136
Ohio,Cincinnati,O3,0.045,2013,5,136
Ohio,Cincinnati,SO2,6.1,2013,5,136
Ohio,Cincinnati,CO,0.475,2013,5,137
Ohio,Cincinnati,NO2,23.0,2013,5,137
Ohio,Cincinnati,O3,0.046,2013,5,137
Ohio,Cincinnati,SO2,9.0,2013,5,137
Ohio,Cincinnati,CO,0.375,2013,5,138
Ohio,Cincinnati,NO2,17.0,2013,5,138
Ohio,Cincinnati,O3,0.044000000000000004,2013,5,138
Ohio,Cincinnati,SO2,1.5,2013,5,138
Ohio,Cincinnati,CO,0.345,2013,5,139
Ohio,Cincinnati,NO2,17.0,2013,5,139
Ohio,Cincinnati,O3,0.044000000000000004,2013,5,139
Ohio,Cincinnati,SO2,0.75,2013,5,139
Ohio,Cincinnati,CO,0.31,2013,5,140
Ohio,Cincinnati,NO2,13.0,2013,5,140
Ohio,Cincinnati,O3,0.038,2013,5,140
Ohio,Cincinnati,SO2,1.7000000000000002,2013,5,140
Ohio,Cincinnati,CO,0.235,2013,5,141
Ohio,Cincinnati,NO2,20.0,2013,5,141
Ohio,Cincinnati,O3,0.053,2013,5,141
Ohio,Cincinnati,SO2,3.25,2013,5,141
Ohio,Cincinnati,CO,0.31,2013,5,142
Ohio,Cincinnati,NO2,16.0,2013,5,142
Ohio,Cincinnati,O3,0.045,2013,5,142
Ohio,Cincinnati,SO2,2.4,2013,5,142
Ohio,Cincinnati,CO,0.32,2013,5,143
Ohio,Cincinnati,NO2,13.0,2013,5,143
Ohio,Cincinnati,O3,0.028999999999999998,2013,5,143
Ohio,Cincinnati,SO2,7.9,2013,5,143
Ohio,Cincinnati,CO,0.355,2013,5,144
Ohio,Cincinnati,NO2,22.0,2013,5,144
Ohio,Cincinnati,O3,0.046,2013,5,144
Ohio,Cincinnati,SO2,3.95,2013,5,144
Ohio,Cincinnati,CO,0.505,2013,5,145
Ohio,Cincinnati,NO2,30.0,2013,5,145
Ohio,Cincinnati,O3,0.045,2013,5,145
Ohio,Cincinnati,SO2,13.2,2013,5,145
Ohio,Cincinnati,CO,0.415,2013,5,146
Ohio,Cincinnati,NO2,16.0,2013,5,146
Ohio,Cincinnati,O3,0.055999999999999994,2013,5,146
Ohio,Cincinnati,SO2,3.4,2013,5,146
Ohio,Cincinnati,CO,0.365,2013,5,147
Ohio,Cincinnati,NO2,10.0,2013,5,147
Ohio,Cincinnati,O3,0.055,2013,5,147
Ohio,Cincinnati,SO2,5.1,2013,5,147
Ohio,Cincinnati,CO,0.325,2013,5,148
Ohio,Cincinnati,NO2,14.0,2013,5,148
Ohio,Cincinnati,O3,0.052000000000000005,2013,5,148
Ohio,Cincinnati,SO2,2.8,2013,5,148
Ohio,Cincinnati,CO,0.29000000000000004,2013,5,149
Ohio,Cincinnati,NO2,15.0,2013,5,149
Ohio,Cincinnati,O3,0.053,2013,5,149
Ohio,Cincinnati,SO2,4.95,2013,5,149
Ohio,Cincinnati,CO,0.255,2013,5,151
Ohio,Cincinnati,NO2,14.0,2013,5,151
Ohio,Cincinnati,O3,0.028999999999999998,2013,5,151
Ohio,Cincinnati,SO2,0.8,2013,5,151
Ohio,Cincinnati,CO,0.2,2013,6,152
Ohio,Cincinnati,NO2,9.0,2013,6,152
Ohio,Cincinnati,O3,0.039,2013,6,152
Ohio,Cincinnati,SO2,6.300000000000002,2013,6,152
Ohio,Cincinnati,CO,0.22,2013,6,153
Ohio,Cincinnati,NO2,15.0,2013,6,153
Ohio,Cincinnati,O3,0.038,2013,6,153
Ohio,Cincinnati,SO2,11.4,2013,6,153
Ohio,Cincinnati,CO,0.23,2013,6,154
Ohio,Cincinnati,NO2,14.0,2013,6,154
Ohio,Cincinnati,O3,0.036000000000000004,2013,6,154
Ohio,Cincinnati,SO2,5.8,2013,6,154
Ohio,Cincinnati,CO,0.215,2013,6,155
Ohio,Cincinnati,NO2,16.0,2013,6,155
Ohio,Cincinnati,O3,0.06,2013,6,155
Ohio,Cincinnati,SO2,2.4,2013,6,155
Ohio,Cincinnati,CO,0.29000000000000004,2013,6,156
Ohio,Cincinnati,NO2,19.0,2013,6,156
Ohio,Cincinnati,O3,0.061,2013,6,156
Ohio,Cincinnati,SO2,3.6,2013,6,156
Ohio,Cincinnati,CO,0.29000000000000004,2013,6,157
Ohio,Cincinnati,NO2,14.0,2013,6,157
Ohio,Cincinnati,O3,0.040999999999999995,2013,6,157
Ohio,Cincinnati,SO2,2.95,2013,6,157
Ohio,Cincinnati,CO,0.22,2013,6,158
Ohio,Cincinnati,NO2,9.0,2013,6,158
Ohio,Cincinnati,O3,0.062,2013,6,158
Ohio,Cincinnati,SO2,2.85,2013,6,158
Ohio,Cincinnati,CO,0.235,2013,6,159
Ohio,Cincinnati,NO2,9.0,2013,6,159
Ohio,Cincinnati,O3,0.057,2013,6,159
Ohio,Cincinnati,SO2,13.6,2013,6,159
Ohio,Cincinnati,CO,0.235,2013,6,160
Ohio,Cincinnati,NO2,14.0,2013,6,160
Ohio,Cincinnati,O3,0.046,2013,6,160
Ohio,Cincinnati,SO2,16.85,2013,6,160
Ohio,Cincinnati,CO,0.21,2013,6,161
Ohio,Cincinnati,NO2,14.0,2013,6,161
Ohio,Cincinnati,O3,0.045,2013,6,161
Ohio,Cincinnati,SO2,3.7,2013,6,161
Ohio,Cincinnati,CO,0.22,2013,6,162
Ohio,Cincinnati,NO2,15.0,2013,6,162
Ohio,Cincinnati,O3,0.059000000000000004,2013,6,162
Ohio,Cincinnati,SO2,8.850000000000003,2013,6,162
Ohio,Cincinnati,CO,0.3,2013,6,163
Ohio,Cincinnati,NO2,22.0,2013,6,163
Ohio,Cincinnati,O3,0.063,2013,6,163
Ohio,Cincinnati,SO2,4.949999999999998,2013,6,163
Ohio,Cincinnati,CO,0.19,2013,6,164
Ohio,Cincinnati,NO2,9.0,2013,6,164
Ohio,Cincinnati,O3,0.045,2013,6,164
Ohio,Cincinnati,SO2,2.35,2013,6,164
Ohio,Cincinnati,CO,0.25,2013,6,165
Ohio,Cincinnati,NO2,16.0,2013,6,165
Ohio,Cincinnati,O3,0.048,2013,6,165
Ohio,Cincinnati,SO2,8.1,2013,6,165
Ohio,Cincinnati,CO,0.415,2013,6,166
Ohio,Cincinnati,NO2,25.0,2013,6,166
Ohio,Cincinnati,O3,0.059000000000000004,2013,6,166
Ohio,Cincinnati,SO2,3.65,2013,6,166
Ohio,Cincinnati,CO,0.28,2013,6,167
Ohio,Cincinnati,NO2,15.0,2013,6,167
Ohio,Cincinnati,O3,0.040999999999999995,2013,6,167
Ohio,Cincinnati,SO2,2.75,2013,6,167
Ohio,Cincinnati,CO,0.36,2013,6,168
Ohio,Cincinnati,NO2,21.0,2013,6,168
Ohio,Cincinnati,O3,0.064,2013,6,168
Ohio,Cincinnati,SO2,3.65,2013,6,168
Ohio,Cincinnati,CO,0.34,2013,6,169
Ohio,Cincinnati,NO2,28.0,2013,6,169
Ohio,Cincinnati,O3,0.057999999999999996,2013,6,169
Ohio,Cincinnati,SO2,3.2,2013,6,169
Ohio,Cincinnati,CO,0.225,2013,6,170
Ohio,Cincinnati,NO2,16.0,2013,6,170
Ohio,Cincinnati,O3,0.054000000000000006,2013,6,170
Ohio,Cincinnati,SO2,1.0,2013,6,170
Ohio,Cincinnati,CO,0.375,2013,6,171
Ohio,Cincinnati,NO2,29.0,2013,6,171
Ohio,Cincinnati,O3,0.069,2013,6,171
Ohio,Cincinnati,SO2,14.65,2013,6,171
Ohio,Cincinnati,CO,0.4300000000000001,2013,6,172
Ohio,Cincinnati,NO2,36.0,2013,6,172
Ohio,Cincinnati,O3,0.055999999999999994,2013,6,172
Ohio,Cincinnati,SO2,10.15,2013,6,172
Ohio,Cincinnati,CO,0.355,2013,6,173
Ohio,Cincinnati,NO2,26.0,2013,6,173
Ohio,Cincinnati,O3,0.061,2013,6,173
Ohio,Cincinnati,SO2,28.95,2013,6,173
Ohio,Cincinnati,CO,0.475,2013,6,174
Ohio,Cincinnati,NO2,30.0,2013,6,174
Ohio,Cincinnati,O3,0.055999999999999994,2013,6,174
Ohio,Cincinnati,SO2,9.6,2013,6,174
Ohio,Cincinnati,CO,0.325,2013,6,175
Ohio,Cincinnati,NO2,20.0,2013,6,175
Ohio,Cincinnati,O3,0.055,2013,6,175
Ohio,Cincinnati,SO2,35.5,2013,6,175
Ohio,Cincinnati,CO,0.24,2013,6,176
Ohio,Cincinnati,NO2,16.0,2013,6,176
Ohio,Cincinnati,O3,0.064,2013,6,176
Ohio,Cincinnati,SO2,3.4000000000000004,2013,6,176
Ohio,Cincinnati,CO,0.245,2013,6,177
Ohio,Cincinnati,NO2,19.0,2013,6,177
Ohio,Cincinnati,O3,0.038,2013,6,177
Ohio,Cincinnati,SO2,16.75,2013,6,177
Ohio,Cincinnati,CO,0.255,2013,6,178
Ohio,Cincinnati,NO2,18.0,2013,6,178
Ohio,Cincinnati,O3,0.055,2013,6,178
Ohio,Cincinnati,SO2,7.199999999999998,2013,6,178
Ohio,Cincinnati,CO,0.26,2013,6,179
Ohio,Cincinnati,NO2,24.0,2013,6,179
Ohio,Cincinnati,O3,0.051,2013,6,179
Ohio,Cincinnati,SO2,28.05,2013,6,179
Ohio,Cincinnati,CO,0.305,2013,6,180
Ohio,Cincinnati,NO2,17.0,2013,6,180
Ohio,Cincinnati,O3,0.028999999999999998,2013,6,180
Ohio,Cincinnati,SO2,14.9,2013,6,180
Ohio,Cincinnati,CO,0.27,2013,6,181
Ohio,Cincinnati,NO2,12.0,2013,6,181
Ohio,Cincinnati,O3,0.048,2013,6,181
Ohio,Cincinnati,SO2,7.1,2013,6,181
Ohio,Cincinnati,CO,0.29000000000000004,2013,7,182
Ohio,Cincinnati,NO2,20.0,2013,7,182
Ohio,Cincinnati,O3,0.034,2013,7,182
Ohio,Cincinnati,SO2,11.85,2013,7,182
Ohio,Cincinnati,CO,0.34,2013,7,183
Ohio,Cincinnati,NO2,21.0,2013,7,183
Ohio,Cincinnati,O3,0.043,2013,7,183
Ohio,Cincinnati,SO2,34.55,2013,7,183
Ohio,Cincinnati,CO,0.355,2013,7,184
Ohio,Cincinnati,NO2,20.0,2013,7,184
Ohio,Cincinnati,O3,0.04,2013,7,184
Ohio,Cincinnati,SO2,0.55,2013,7,184
Ohio,Cincinnati,CO,0.245,2013,7,185
Ohio,Cincinnati,NO2,9.0,2013,7,185
Ohio,Cincinnati,O3,0.025,2013,7,185
Ohio,Cincinnati,SO2,14.9,2013,7,185
Ohio,Cincinnati,CO,0.205,2013,7,186
Ohio,Cincinnati,NO2,11.0,2013,7,186
Ohio,Cincinnati,O3,0.026000000000000002,2013,7,186
Ohio,Cincinnati,SO2,7.7,2013,7,186
Ohio,Cincinnati,CO,0.215,2013,7,187
Ohio,Cincinnati,NO2,9.0,2013,7,187
Ohio,Cincinnati,O3,0.027000000000000003,2013,7,187
Ohio,Cincinnati,SO2,1.85,2013,7,187
Ohio,Cincinnati,CO,0.255,2013,7,188
Ohio,Cincinnati,NO2,26.0,2013,7,188
Ohio,Cincinnati,O3,0.047,2013,7,188
Ohio,Cincinnati,SO2,3.3,2013,7,188
Ohio,Cincinnati,CO,0.335,2013,7,189
Ohio,Cincinnati,NO2,19.0,2013,7,189
Ohio,Cincinnati,O3,0.061,2013,7,189
Ohio,Cincinnati,SO2,4.1,2013,7,189
Ohio,Cincinnati,CO,0.335,2013,7,190
Ohio,Cincinnati,NO2,15.0,2013,7,190
Ohio,Cincinnati,O3,0.049,2013,7,190
Ohio,Cincinnati,SO2,9.25,2013,7,190
Ohio,Cincinnati,CO,0.24,2013,7,191
Ohio,Cincinnati,NO2,19.0,2013,7,191
Ohio,Cincinnati,O3,0.049,2013,7,191
Ohio,Cincinnati,SO2,35.05,2013,7,191
Ohio,Cincinnati,CO,0.295,2013,7,192
Ohio,Cincinnati,NO2,18.0,2013,7,192
Ohio,Cincinnati,O3,0.047,2013,7,192
Ohio,Cincinnati,SO2,8.9,2013,7,192
Ohio,Cincinnati,CO,0.25,2013,7,193
Ohio,Cincinnati,NO2,19.0,2013,7,193
Ohio,Cincinnati,O3,0.046,2013,7,193
Ohio,Cincinnati,SO2,4.15,2013,7,193
Ohio,Cincinnati,CO,0.215,2013,7,194
Ohio,Cincinnati,NO2,7.0,2013,7,194
Ohio,Cincinnati,O3,0.05,2013,7,194
Ohio,Cincinnati,SO2,6.85,2013,7,194
Ohio,Cincinnati,CO,0.27,2013,7,195
Ohio,Cincinnati,NO2,17.0,2013,7,195
Ohio,Cincinnati,O3,0.039,2013,7,195
Ohio,Cincinnati,SO2,26.4,2013,7,195
Ohio,Cincinnati,CO,0.28,2013,7,196
Ohio,Cincinnati,NO2,27.0,2013,7,196
Ohio,Cincinnati,O3,0.046,2013,7,196
Ohio,Cincinnati,SO2,23.45,2013,7,196
Ohio,Cincinnati,CO,0.5900000000000001,2013,7,197
Ohio,Cincinnati,NO2,39.0,2013,7,197
Ohio,Cincinnati,O3,0.07400000000000001,2013,7,197
Ohio,Cincinnati,SO2,17.4,2013,7,197
Ohio,Cincinnati,CO,0.445,2013,7,198
Ohio,Cincinnati,NO2,38.0,2013,7,198
Ohio,Cincinnati,O3,0.053,2013,7,198
Ohio,Cincinnati,SO2,3.7,2013,7,198
Ohio,Cincinnati,CO,0.38,2013,7,199
Ohio,Cincinnati,NO2,20.0,2013,7,199
Ohio,Cincinnati,O3,0.055999999999999994,2013,7,199
Ohio,Cincinnati,SO2,31.0,2013,7,199
Ohio,Cincinnati,CO,0.325,2013,7,200
Ohio,Cincinnati,NO2,26.0,2013,7,200
Ohio,Cincinnati,O3,0.051,2013,7,200
Ohio,Cincinnati,SO2,29.55,2013,7,200
Ohio,Cincinnati,CO,0.33,2013,7,201
Ohio,Cincinnati,NO2,25.0,2013,7,201
Ohio,Cincinnati,O3,0.053,2013,7,201
Ohio,Cincinnati,SO2,4.8,2013,7,201
Ohio,Cincinnati,CO,0.365,2013,7,202
Ohio,Cincinnati,NO2,27.0,2013,7,202
Ohio,Cincinnati,O3,0.053,2013,7,202
Ohio,Cincinnati,SO2,2.45,2013,7,202
Ohio,Cincinnati,CO,0.305,2013,7,203
Ohio,Cincinnati,NO2,30.0,2013,7,203
Ohio,Cincinnati,O3,0.037000000000000005,2013,7,203
Ohio,Cincinnati,SO2,2.95,2013,7,203
Ohio,Cincinnati,CO,0.32,2013,7,204
Ohio,Cincinnati,NO2,23.0,2013,7,204
Ohio,Cincinnati,O3,0.049,2013,7,204
Ohio,Cincinnati,SO2,5.75,2013,7,204
Ohio,Cincinnati,CO,0.21,2013,7,205
Ohio,Cincinnati,NO2,12.0,2013,7,205
Ohio,Cincinnati,O3,0.037000000000000005,2013,7,205
Ohio,Cincinnati,SO2,7.75,2013,7,205
Ohio,Cincinnati,CO,0.42,2013,7,206
Ohio,Cincinnati,NO2,38.0,2013,7,206
Ohio,Cincinnati,O3,0.052000000000000005,2013,7,206
Ohio,Cincinnati,SO2,2.1,2013,7,206
Ohio,Cincinnati,CO,0.5449999999999999,2013,7,207
Ohio,Cincinnati,NO2,37.0,2013,7,207
Ohio,Cincinnati,O3,0.052000000000000005,2013,7,207
Ohio,Cincinnati,SO2,9.55,2013,7,207
Ohio,Cincinnati,CO,0.38,2013,7,208
Ohio,Cincinnati,NO2,23.0,2013,7,208
Ohio,Cincinnati,O3,0.034,2013,7,208
Ohio,Cincinnati,SO2,15.25,2013,7,208
Ohio,Cincinnati,CO,0.225,2013,7,209
Ohio,Cincinnati,NO2,23.0,2013,7,209
Ohio,Cincinnati,O3,0.033,2013,7,209
Ohio,Cincinnati,SO2,7.55,2013,7,209
Ohio,Cincinnati,CO,0.435,2013,7,210
Ohio,Cincinnati,NO2,35.0,2013,7,210
Ohio,Cincinnati,O3,0.040999999999999995,2013,7,210
Ohio,Cincinnati,SO2,24.9,2013,7,210
Ohio,Cincinnati,CO,0.665,2013,7,211
Ohio,Cincinnati,NO2,31.0,2013,7,211
Ohio,Cincinnati,O3,0.048,2013,7,211
Ohio,Cincinnati,SO2,4.5,2013,7,211
Ohio,Cincinnati,CO,0.28,2013,7,212
Ohio,Cincinnati,NO2,17.0,2013,7,212
Ohio,Cincinnati,O3,0.027999999999999997,2013,7,212
Ohio,Cincinnati,SO2,0.8,2013,7,212
Ohio,Cincinnati,CO,0.25,2013,8,213
Ohio,Cincinnati,NO2,20.0,2013,8,213
Ohio,Cincinnati,O3,0.05,2013,8,213
Ohio,Cincinnati,SO2,1.95,2013,8,213
Ohio,Cincinnati,CO,0.32,2013,8,214
Ohio,Cincinnati,NO2,26.0,2013,8,214
Ohio,Cincinnati,O3,0.054000000000000006,2013,8,214
Ohio,Cincinnati,SO2,4.85,2013,8,214
Ohio,Cincinnati,CO,0.23,2013,8,215
Ohio,Cincinnati,NO2,20.0,2013,8,215
Ohio,Cincinnati,O3,0.043,2013,8,215
Ohio,Cincinnati,SO2,17.45,2013,8,215
Ohio,Cincinnati,CO,0.255,2013,8,216
Ohio,Cincinnati,NO2,19.0,2013,8,216
Ohio,Cincinnati,O3,0.037000000000000005,2013,8,216
Ohio,Cincinnati,SO2,9.65,2013,8,216
Ohio,Cincinnati,CO,0.455,2013,8,217
Ohio,Cincinnati,NO2,24.0,2013,8,217
Ohio,Cincinnati,O3,0.05,2013,8,217
Ohio,Cincinnati,SO2,9.35,2013,8,217
Ohio,Cincinnati,CO,0.36,2013,8,218
Ohio,Cincinnati,NO2,25.0,2013,8,218
Ohio,Cincinnati,O3,0.042,2013,8,218
Ohio,Cincinnati,SO2,12.55,2013,8,218
Ohio,Cincinnati,CO,0.345,2013,8,219
Ohio,Cincinnati,NO2,21.0,2013,8,219
Ohio,Cincinnati,O3,0.040999999999999995,2013,8,219
Ohio,Cincinnati,SO2,3.45,2013,8,219
Ohio,Cincinnati,CO,0.32,2013,8,220
Ohio,Cincinnati,NO2,21.0,2013,8,220
Ohio,Cincinnati,O3,0.047,2013,8,220
Ohio,Cincinnati,SO2,3.5,2013,8,220
Ohio,Cincinnati,CO,0.27,2013,8,221
Ohio,Cincinnati,NO2,19.0,2013,8,221
Ohio,Cincinnati,O3,0.037000000000000005,2013,8,221
Ohio,Cincinnati,SO2,20.75,2013,8,221
Ohio,Cincinnati,CO,0.35,2013,8,222
Ohio,Cincinnati,NO2,19.0,2013,8,222
Ohio,Cincinnati,O3,0.054000000000000006,2013,8,222
Ohio,Cincinnati,SO2,23.4,2013,8,222
Ohio,Cincinnati,CO,0.405,2013,8,223
Ohio,Cincinnati,NO2,25.0,2013,8,223
Ohio,Cincinnati,O3,0.048,2013,8,223
Ohio,Cincinnati,SO2,3.0,2013,8,223
Ohio,Cincinnati,CO,0.61,2013,8,224
Ohio,Cincinnati,NO2,32.0,2013,8,224
Ohio,Cincinnati,O3,0.053,2013,8,224
Ohio,Cincinnati,SO2,4.4,2013,8,224
Ohio,Cincinnati,CO,0.21,2013,8,225
Ohio,Cincinnati,NO2,13.0,2013,8,225
Ohio,Cincinnati,O3,0.039,2013,8,225
Ohio,Cincinnati,SO2,14.8,2013,8,225
Ohio,Cincinnati,CO,0.21,2013,8,226
Ohio,Cincinnati,NO2,17.0,2013,8,226
Ohio,Cincinnati,O3,0.034,2013,8,226
Ohio,Cincinnati,SO2,20.5,2013,8,226
Ohio,Cincinnati,CO,0.24,2013,8,227
Ohio,Cincinnati,NO2,22.0,2013,8,227
Ohio,Cincinnati,O3,0.04,2013,8,227
Ohio,Cincinnati,SO2,2.85,2013,8,227
Ohio,Cincinnati,CO,0.235,2013,8,228
Ohio,Cincinnati,NO2,19.0,2013,8,228
Ohio,Cincinnati,O3,0.053,2013,8,228
Ohio,Cincinnati,SO2,2.05,2013,8,228
Ohio,Cincinnati,CO,0.26,2013,8,229
Ohio,Cincinnati,NO2,13.0,2013,8,229
Ohio,Cincinnati,O3,0.052000000000000005,2013,8,229
Ohio,Cincinnati,SO2,2.75,2013,8,229
Ohio,Cincinnati,CO,0.29000000000000004,2013,8,230
Ohio,Cincinnati,NO2,13.0,2013,8,230
Ohio,Cincinnati,O3,0.052000000000000005,2013,8,230
Ohio,Cincinnati,SO2,15.9,2013,8,230
Ohio,Cincinnati,CO,0.495,2013,8,231
Ohio,Cincinnati,NO2,24.0,2013,8,231
Ohio,Cincinnati,O3,0.073,2013,8,231
Ohio,Cincinnati,SO2,11.15,2013,8,231
Ohio,Cincinnati,CO,0.54,2013,8,232
Ohio,Cincinnati,NO2,28.0,2013,8,232
Ohio,Cincinnati,O3,0.057,2013,8,232
Ohio,Cincinnati,SO2,44.6,2013,8,232
Ohio,Cincinnati,CO,0.37,2013,8,233
Ohio,Cincinnati,NO2,24.0,2013,8,233
Ohio,Cincinnati,O3,0.038,2013,8,233
Ohio,Cincinnati,SO2,3.55,2013,8,233
Ohio,Cincinnati,CO,0.335,2013,8,234
Ohio,Cincinnati,NO2,24.0,2013,8,234
Ohio,Cincinnati,O3,0.046,2013,8,234
Ohio,Cincinnati,SO2,32.25,2013,8,234
Ohio,Cincinnati,CO,0.295,2013,8,235
Ohio,Cincinnati,NO2,18.0,2013,8,235
Ohio,Cincinnati,O3,0.055999999999999994,2013,8,235
Ohio,Cincinnati,SO2,6.1,2013,8,235
Ohio,Cincinnati,CO,0.355,2013,8,236
